,AD_Ratio,Date,Stock1,Stock2,Stock3,Stock4,Stock5
230,0.683168317,2019-01-22 09:15:00+05:30,ABFRL,ASTRAL,TVSMOTOR,AUBANK,AARTIIND
231,0.619047619,2019-01-23 09:15:00+05:30,ICICIPRULI,HDFCLIFE,SYNGENE,APLLTD,CANFINHOME
232,0.770833333,2019-01-24 09:15:00+05:30,IDEA,INDUSTOWER,NAUKRI,PEL,SIEMENS
233,0.808510638,2019-01-25 09:15:00+05:30,DLF,DEEPAKNTR,ULTRACEMCO,M&MFIN,ZEEL
234,0.231884058,2019-01-28 09:15:00+05:30,ADANIPORTS,IDEA,IBULHSGFIN,PEL,LALPATHLAB
235,0.603773585,2019-01-30 09:15:00+05:30,PEL,IBULHSGFIN,HCLTECH,BANKBARODA,JSWSTEEL
236,0.465517241,2019-01-31 09:15:00+05:30,L&TFH,JINDALSTEL,IDEA,ZEEL,DLF
237,0.588785047,2019-02-05 09:15:00+05:30,IBULHSGFIN,STAR,JUBLFOOD,UBL,TATACONSUM
238,0.517857143,2019-02-06 09:15:00+05:30,AARTIIND,DLF,NAM-INDIA,IDFCFIRSTB,STAR
239,0.603773585,2019-02-08 09:15:00+05:30,IBULHSGFIN,MOTHERSUMI,GUJGASLTD,MRF,SAIL
240,0.382113821,2019-02-11 09:15:00+05:30,APOLLOHOSP,GMRINFRA,HAVELLS,PEL,ICICIPRULI
241,0.428571429,2019-02-12 09:15:00+05:30,MGL,APOLLOHOSP,AARTIIND,IGL,DRREDDY
242,0.47826087,2019-02-13 09:15:00+05:30,ZEEL,AUROPHARMA,STAR,AARTIIND,NAM-INDIA
243,0.650485437,2019-02-15 09:15:00+05:30,DRREDDY,PAGEIND,CADILAHC,GLENMARK,UBL
244,0.465517241,2019-02-18 09:15:00+05:30,APOLLOHOSP,NAUKRI,MINDTREE,GODREJCP,ASTRAL
245,0.650485437,2019-02-25 09:15:00+05:30,NAM-INDIA,IBULHSGFIN,MCDOWELL-N,CANFINHOME,TATAMOTORS
246,0.231884058,2019-02-26 09:15:00+05:30,IDEA,MCX,GRANULES,TATAPOWER,INDUSTOWER
247,0.634615385,2019-02-28 09:15:00+05:30,CUMMINSIND,BHARTIARTL,NESTLEIND,IGL,ABFRL
248,0.75257732,2019-03-06 09:15:00+05:30,NAM-INDIA,TRENT,CANFINHOME,JINDALSTEL,GRANULES
249,0.370967742,2019-03-08 09:15:00+05:30,TATAPOWER,BHARATFORG,BANKBARODA,JINDALSTEL,TATAMOTORS
250,0.517857143,2019-03-13 09:15:00+05:30,DEEPAKNTR,SAIL,IBULHSGFIN,PIIND,LALPATHLAB
251,0.268656716,2019-03-14 09:15:00+05:30,NAM-INDIA,M&MFIN,TVSMOTOR,BEL,BHEL
252,0.650485437,2019-03-15 09:15:00+05:30,GUJGASLTD,APOLLOHOSP,DEEPAKNTR,NESTLEIND,TATAMOTORS
253,0.7,2019-03-18 09:15:00+05:30,GUJGASLTD,ESCORTS,COROMANDEL,AUBANK,INDUSTOWER
254,0.789473684,2019-03-21 09:15:00+05:30,MOTHERSUMI,HINDPETRO,IOC,DEEPAKNTR,GAIL
255,0.789473684,2019-03-22 09:15:00+05:30,MOTHERSUMI,HINDPETRO,IOC,DEEPAKNTR,GAIL
256,0.504424779,2019-04-04 09:15:00+05:30,AMARAJABAT,DEEPAKNTR,COROMANDEL,MGL,UPL
257,0.808510638,2019-04-05 09:15:00+05:30,TATAMOTORS,ZEEL,MCX,ABFRL,TORNTPHARM
258,0.619047619,2019-04-08 09:15:00+05:30,VEDL,DEEPAKNTR,DLF,CUB,JINDALSTEL
259,0.619047619,2019-04-09 09:15:00+05:30,BHARTIARTL,IDEA,INDHOTEL,SBIN,PNB
260,0.545454545,2019-04-11 09:15:00+05:30,GODREJPROP,VEDL,JINDALSTEL,DLF,TATAMOTORS
261,0.634615385,2019-04-12 09:15:00+05:30,MPHASIS,AUROPHARMA,GMRINFRA,GODREJPROP,IOC
262,0.139072848,2019-04-17 09:15:00+05:30,POLYCAB,IBULHSGFIN,IDEA,ADANIENT,BHARTIARTL
263,0.139072848,2019-04-18 09:15:00+05:30,POLYCAB,IBULHSGFIN,IDEA,ADANIENT,BHARTIARTL
264,0.535714286,2019-04-22 09:15:00+05:30,BHARATFORG,METROPOLIS,INDIGO,CANFINHOME,MOTHERSUMI
265,0.421487603,2019-04-23 09:15:00+05:30,INDIGO,GODREJPROP,JINDALSTEL,TATASTEEL,MANAPPURAM
266,0.592592593,2019-04-24 09:15:00+05:30,TATAMOTORS,CHOLAFIN,IGL,AUBANK,MGL
267,0.773195876,2019-04-26 09:15:00+05:30,BHARTIARTL,RECLTD,NAUKRI,HCLTECH,PAGEIND
268,0.387096774,2019-04-29 09:15:00+05:30,IBULHSGFIN,PNB,CANBK,BANKBARODA,SAIL
269,0.387096774,2019-04-30 09:15:00+05:30,IBULHSGFIN,PNB,CANBK,BANKBARODA,SAIL
270,0.445378151,2019-05-03 09:15:00+05:30,L&TFH,LALPATHLAB,GRASIM,COLPAL,VOLTAS
271,0.47008547,2019-05-08 09:15:00+05:30,ZEEL,SUNTV,DEEPAKNTR,INDHOTEL,BIOCON
272,0.653846154,2019-05-09 09:15:00+05:30,JINDALSTEL,ASHOKLEY,APOLLOTYRE,ESCORTS,HINDALCO
273,0.398373984,2019-05-10 09:15:00+05:30,MGL,SIEMENS,BAJFINANCE,OFSS,LALPATHLAB
274,0.68627451,2019-05-13 09:15:00+05:30,STAR,BALKRISIND,EICHERMOT,CANBK,GRANULES
275,0.773195876,2019-05-16 09:15:00+05:30,SUNPHARMA,TATACONSUM,CADILAHC,MOTHERSUMI,INDIGO
276,0.622641509,2019-05-21 09:15:00+05:30,HINDPETRO,ADANIPORTS,BPCL,IOC,MOTHERSUMI
277,0.495652174,2019-05-22 09:15:00+05:30,JINDALSTEL,JUBLFOOD,CONCOR,PNB,AMARAJABAT
278,0.737373737,2019-05-24 09:15:00+05:30,SUNTV,LALPATHLAB,PVR,BATAINDIA,TRENT
279,0.54954955,2019-05-28 09:15:00+05:30,MFSL,INDUSTOWER,CHOLAFIN,CANFINHOME,BATAINDIA
280,0.323076923,2019-05-29 09:15:00+05:30,MANAPPURAM,PIIND,VEDL,ADANIENT,PNB
281,0.755102041,2019-06-04 09:15:00+05:30,SAIL,TATAMOTORS,BIOCON,DRREDDY,GLENMARK
282,0.398373984,2019-06-05 09:15:00+05:30,SHREECEM,GAIL,L&TFH,ESCORTS,SAIL
283,0.398373984,2019-06-06 09:15:00+05:30,SHREECEM,GAIL,L&TFH,ESCORTS,SAIL
284,0.445378151,2019-06-10 09:15:00+05:30,DEEPAKNTR,AARTIIND,SRTRANSFIN,BANKBARODA,SUNTV
285,0.72,2019-06-12 09:15:00+05:30,IBULHSGFIN,ICICIGI,SYNGENE,INDUSTOWER,SHREECEM
286,0.522123894,2019-06-13 09:15:00+05:30,PNB,GRANULES,ADANIENT,NMDC,DIXON
287,0.47008547,2019-06-17 09:15:00+05:30,M&MFIN,PEL,ADANIENT,STAR,PVR
288,0.737373737,2019-06-19 09:15:00+05:30,NAUKRI,MANAPPURAM,M&MFIN,MUTHOOTFIN,MGL
289,0.638095238,2019-06-24 09:15:00+05:30,GLENMARK,TVSMOTOR,AUROPHARMA,IGL,EICHERMOT
290,0.607476636,2019-06-27 09:15:00+05:30,TATACONSUM,LALPATHLAB,JINDALSTEL,CHOLAFIN,STAR
291,0.737373737,2019-06-28 09:15:00+05:30,LUPIN,GMRINFRA,JUBLFOOD,JINDALSTEL,LTTS
292,0.791666667,2019-07-01 09:15:00+05:30,JINDALSTEL,IDEA,MGL,GUJGASLTD,MANAPPURAM
293,0.333333333,2019-07-02 09:15:00+05:30,BALKRISIND,GODREJPROP,LTI,CADILAHC,IDEA
294,0.73,2019-07-04 09:15:00+05:30,ASHOKLEY,LTTS,TRENT,EXIDEIND,LTI
295,0.73,2019-07-05 09:15:00+05:30,SUNTV,ONGC,NTPC,IOC,TRENT
296,0.61682243,2019-07-08 09:15:00+05:30,MINDTREE,PNB,SYNGENE,LTTS,CANBK
297,0.341085271,2019-07-10 09:15:00+05:30,INDIGO,SRTRANSFIN,AARTIIND,DLF,PNB
298,0.262773723,2019-07-15 09:15:00+05:30,RBLBANK,IBULHSGFIN,BEL,L&TFH,STAR
299,0.632075472,2019-07-18 09:15:00+05:30,BEL,RECLTD,L&TFH,RBLBANK,COALINDIA
300,0.035928144,2019-07-19 09:15:00+05:30,EXIDEIND,AMARAJABAT,PEL,BAJFINANCE,MANAPPURAM
301,0.765306122,2019-07-23 09:15:00+05:30,SRTRANSFIN,BANDHANBNK,STAR,SUNTV,BHARTIARTL
302,0.153333333,2019-07-24 09:15:00+05:30,CHOLAFIN,BANDHANBNK,M&MFIN,EICHERMOT,JSWSTEEL
303,0.418032787,2019-07-29 09:15:00+05:30,IDEA,ZEEL,COFORGE,VEDL,GRASIM
304,0.558558559,2019-07-30 09:15:00+05:30,RBLBANK,IDFCFIRSTB,LTTS,INDUSTOWER,MCX
305,0.558558559,2019-08-01 09:15:00+05:30,PFIZER,HINDALCO,SYNGENE,TATAMOTORS,APLLTD
306,0.453781513,2019-08-02 09:15:00+05:30,ASHOKLEY,DLF,APOLLOTYRE,HINDPETRO,APOLLOHOSP
307,0.558558559,2019-08-05 09:15:00+05:30,DEEPAKNTR,HDFCAMC,ZEEL,INDHOTEL,ADANIPORTS
308,0.218309859,2019-08-20 09:15:00+05:30,L&TFH,IDEA,IBULHSGFIN,M&MFIN,EICHERMOT
309,0.747474747,2019-08-21 09:15:00+05:30,TATAMOTORS,INDHOTEL,BANDHANBNK,BHEL,DEEPAKNTR
310,0.558558559,2019-08-22 09:15:00+05:30,DLF,NMDC,NAVINFLUOR,UPL,SUNTV
311,0.20979021,2019-08-26 09:15:00+05:30,ASHOKLEY,DLF,JSWSTEEL,NAUKRI,INDUSINDBK
312,0.478632479,2019-08-28 09:15:00+05:30,RBLBANK,IDEA,HDFCAMC,M&M,JINDALSTEL
313,0.747474747,2019-08-29 09:15:00+05:30,SHREECEM,TATACONSUM,STAR,DIXON,MCX
314,0.61682243,2019-09-04 09:15:00+05:30,ESCORTS,MCX,GUJGASLTD,TATAMOTORS,ZEEL
315,0.712871287,2019-09-06 09:15:00+05:30,DLF,DIXON,PEL,MFSL,BRITANNIA
316,0.504347826,2019-09-12 09:15:00+05:30,TATAMOTORS,TRENT,APOLLOHOSP,MARUTI,EICHERMOT
317,0.244604317,2019-09-13 09:15:00+05:30,BANKBARODA,M&MFIN,SAIL,CANBK,IDFCFIRSTB
318,0.406504065,2019-09-17 09:15:00+05:30,IDEA,PAGEIND,NAM-INDIA,METROPOLIS,HAL
319,0.39516129,2019-09-18 09:15:00+05:30,PIIND,NAM-INDIA,EICHERMOT,ASHOKLEY,MOTHERSUMI
320,0.235714286,2019-09-19 09:15:00+05:30,INDIAMART,CHOLAFIN,L&TFH,INDUSINDBK,RBLBANK
321,0.504347826,2019-09-23 09:15:00+05:30,PETRONET,M&M,IDEA,TATAMOTORS,ASHOKLEY
322,0.783505155,2019-09-24 09:15:00+05:30,ICICIGI,INDHOTEL,APOLLOHOSP,PIDILITIND,MGL
323,0.504347826,2019-09-25 09:15:00+05:30,GMRINFRA,AUBANK,LICHSGFIN,SRTRANSFIN,ASHOKLEY
324,0.504347826,2019-09-27 09:15:00+05:30,ZEEL,JINDALSTEL,STAR,VEDL,GODREJPROP
325,0.262773723,2019-09-30 09:15:00+05:30,IBULHSGFIN,RBLBANK,ZEEL,INDUSINDBK,ASHOKLEY
326,0.253623188,2019-10-01 09:15:00+05:30,IBULHSGFIN,INDUSINDBK,RBLBANK,BANDHANBNK,AARTIIND
327,0.73,2019-10-08 09:15:00+05:30,STAR,RBLBANK,PEL,GODREJPROP,JUBLFOOD
328,0.73,2019-10-09 09:15:00+05:30,STAR,RBLBANK,PEL,GODREJPROP,JUBLFOOD
329,0.73,2019-10-10 09:15:00+05:30,IDEA,IBULHSGFIN,AUROPHARMA,NAUKRI,INDIAMART
330,0.793814433,2019-11-01 09:15:00+05:30,LALPATHLAB,APOLLOHOSP,TCS,NAVINFLUOR,COFORGE
331,0.539823009,2019-11-06 09:15:00+05:30,AUROPHARMA,IEX,GUJGASLTD,DIXON,GLENMARK
332,0.359375,2019-11-07 09:15:00+05:30,MCX,ALKEM,DIXON,PNB,GLENMARK
333,0.567567568,2019-11-12 09:15:00+05:30,ADANIENT,SUNTV,IBULHSGFIN,DIVISLAB,LUPIN
334,0.567567568,2019-11-13 09:15:00+05:30,ADANIENT,SUNTV,IBULHSGFIN,DIVISLAB,LUPIN
335,0.775510204,2019-11-14 09:15:00+05:30,BATAINDIA,BANDHANBNK,HDFCAMC,IBULHSGFIN,NAM-INDIA
336,0.641509434,2019-11-18 09:15:00+05:30,RBLBANK,TRENT,HINDPETRO,NAVINFLUOR,PIIND
337,0.553571429,2019-11-19 09:15:00+05:30,GLENMARK,GMRINFRA,ADANIENT,GRANULES,DIXON
338,0.526315789,2019-11-22 09:15:00+05:30,HDFCAMC,ICICIGI,INFY,PETRONET,MPHASIS
339,0.611111111,2019-11-26 09:15:00+05:30,ZEEL,ADANIENT,COFORGE,BEL,GRANULES
340,0.705882353,2019-11-29 09:15:00+05:30,LICHSGFIN,PAGEIND,ASTRAL,BOSCHLTD,HINDPETRO
341,0.775510204,2019-12-02 09:15:00+05:30,INDUSTOWER,IDFCFIRSTB,NATIONALUM,BAJFINANCE,BHARTIARTL
342,0.705882353,2019-12-03 09:15:00+05:30,INDUSTOWER,GUJGASLTD,IDEA,SAIL,MPHASIS
343,0.74,2019-12-05 09:15:00+05:30,COALINDIA,TATAMOTORS,RBLBANK,IDEA,INDUSTOWER
344,0.318181818,2019-12-06 09:15:00+05:30,BANKBARODA,PFC,BANDHANBNK,CANBK,M&MFIN
345,0.359375,2019-12-10 09:15:00+05:30,ZEEL,HDFCAMC,METROPOLIS,L&TFH,BANDHANBNK
346,0.581818182,2019-12-16 09:15:00+05:30,IBULHSGFIN,POLYCAB,RBLBANK,NATIONALUM,INDIAMART
347,0.438016529,2019-12-18 09:15:00+05:30,BANDHANBNK,SUNTV,CANBK,RBLBANK,PNB
348,0.380952381,2019-12-24 09:15:00+05:30,EICHERMOT,INDHOTEL,ALKEM,LICHSGFIN,HCLTECH
349,0.380952381,2020-01-01 09:15:00+05:30,ESCORTS,INDUSINDBK,CUB,COALINDIA,GRANULES
350,0.251798561,2020-01-06 09:15:00+05:30,CANBK,ADANIENT,GODREJPROP,ZEEL,PNB
351,0.5,2020-01-07 09:15:00+05:30,BIOCON,SYNGENE,APLLTD,NMDC,HINDPETRO
352,0.722772277,2020-01-13 09:15:00+05:30,INDUSTOWER,PAGEIND,PEL,SUNTV,EICHERMOT
353,0.526315789,2020-01-16 09:15:00+05:30,BANDHANBNK,JINDALSTEL,INDUSINDBK,INDIGO,METROPOLIS
354,0.328244275,2020-01-20 09:15:00+05:30,RBLBANK,IDEA,HCLTECH,IRCTC,ADANIENT
355,0.338461538,2020-01-22 09:15:00+05:30,IDEA,POLYCAB,PFC,UPL,TATAMOTORS
356,0.596330275,2020-01-29 09:15:00+05:30,ASTRAL,ALKEM,IDEA,MCDOWELL-N,CUMMINSIND
357,0.216783217,2020-01-30 09:15:00+05:30,AUROPHARMA,GODREJCP,IBULHSGFIN,MCX,MARICO
358,0.426229508,2020-01-31 09:15:00+05:30,BEL,IOC,PEL,NAVINFLUOR,MGL
359,0.657142857,2020-02-06 09:15:00+05:30,MFSL,INDIGO,ABFRL,IEX,LALPATHLAB
360,0.225352113,2020-02-10 09:15:00+05:30,M&M,IDEA,GUJGASLTD,LALPATHLAB,PIIND
361,0.8125,2020-02-11 09:15:00+05:30,COFORGE,NATIONALUM,PETRONET,BANDHANBNK,VOLTAS
362,0.722772277,2020-02-12 09:15:00+05:30,BHEL,SIEMENS,IDEA,NATIONALUM,AARTIIND
363,0.5,2020-02-13 09:15:00+05:30,MGL,CUB,BHARATFORG,NMDC,PIIND
364,0.414634146,2020-02-17 09:15:00+05:30,GLENMARK,IDEA,STAR,LICHSGFIN,PFIZER
365,0.487179487,2020-02-18 09:15:00+05:30,INDUSINDBK,IBULHSGFIN,IPCALAB,LICHSGFIN,INDUSTOWER
366,0.513043478,2020-02-19 09:15:00+05:30,TATAMOTORS,BANDHANBNK,INDUSINDBK,MGL,MOTHERSUMI
367,0.526315789,2020-02-25 09:15:00+05:30,GLENMARK,TRENT,GAIL,EICHERMOT,BATAINDIA
368,0.673076923,2020-02-26 09:15:00+05:30,ASHOKLEY,TATAPOWER,BANDHANBNK,GAIL,AMARAJABAT
369,0.144736842,2020-02-27 09:15:00+05:30,INDIAMART,DEEPAKNTR,IBULHSGFIN,IDEA,MANAPPURAM
370,0.288888889,2020-02-28 09:15:00+05:30,INDHOTEL,BAJFINANCE,M&MFIN,BHARATFORG,INDIGO
371,0.722772277,2020-03-02 09:15:00+05:30,IDEA,NAVINFLUOR,TATAPOWER,INDHOTEL,MOTHERSUMI
372,0.260869565,2020-03-03 09:15:00+05:30,NAVINFLUOR,CADILAHC,IRCTC,GMRINFRA,GODREJPROP
373,0.611111111,2020-03-04 09:15:00+05:30,TATACHEM,COFORGE,APLLTD,CONCOR,IBULHSGFIN
374,0.251798561,2020-03-05 09:15:00+05:30,VEDL,NAUKRI,METROPOLIS,ZEEL,GAIL
375,0.225352113,2020-03-09 09:15:00+05:30,FEDERALBNK,ESCORTS,CANFINHOME,BANDHANBNK,HDFCLIFE
376,0.270072993,2020-03-11 09:15:00+05:30,DEEPAKNTR,APLLTD,APOLLOTYRE,LTI,OFSS
377,0.115384615,2020-03-12 09:15:00+05:30,MOTHERSUMI,TRENT,OFSS,MCX,POLYCAB
378,0.16,2020-03-18 09:15:00+05:30,INDHOTEL,HDFCAMC,JUBLFOOD,TITAN,CANFINHOME
379,0.474576271,2020-03-20 09:15:00+05:30,GODREJPROP,COROMANDEL,ASHOKLEY,DLF,INDUSINDBK
380,0.183673469,2020-03-23 09:15:00+05:30,CANFINHOME,SRTRANSFIN,AXISBANK,CUB,M&MFIN
381,0.054545455,2020-03-24 09:15:00+05:30,METROPOLIS,INDUSINDBK,CHOLAFIN,AMARAJABAT,RBLBANK
382,0.539823009,2020-03-25 09:15:00+05:30,INDIAMART,APOLLOHOSP,ITC,IEX,HDFCAMC
383,0.279411765,2020-03-27 09:15:00+05:30,CUB,NAM-INDIA,ASTRAL,CANFINHOME,ICICIBANK
384,0.722772277,2020-03-31 09:15:00+05:30,BANDHANBNK,RBLBANK,AUBANK,CANFINHOME,COROMANDEL
385,1,2020-04-01 09:15:00+05:30,PVR,KOTAKBANK,BRITANNIA,BPCL,LT
386,0.216783217,2020-04-13 09:15:00+05:30,JINDALSTEL,DEEPAKNTR,DLF,NAM-INDIA,CHOLAFIN
387,0.5,2020-04-17 09:15:00+05:30,IPCALAB,MFSL,APLLTD,COLPAL,APOLLOHOSP
388,0.403225806,2020-04-22 09:15:00+05:30,INDHOTEL,BPCL,ONGC,IEX,CANBK
389,0.831578947,2020-04-27 09:15:00+05:30,PVR,ABFRL,INDIGO,METROPOLIS,IEX
390,0.191780822,2020-04-28 09:15:00+05:30,MFSL,NAVINFLUOR,NAM-INDIA,MOTHERSUMI,IRCTC
391,0.414634146,2020-05-04 09:15:00+05:30,MANAPPURAM,MUTHOOTFIN,ALKEM,L&TFH,M&MFIN
392,0.270072993,2020-05-05 09:15:00+05:30,CHOLAFIN,BHEL,ICICIGI,APOLLOTYRE,PIDILITIND
393,0.5,2020-05-08 09:15:00+05:30,TORNTPOWER,BHARATFORG,NTPC,APOLLOTYRE,M&M
394,0.392,2020-05-12 09:15:00+05:30,GAIL,DEEPAKNTR,JINDALSTEL,STAR,SRTRANSFIN
395,0.318181818,2020-05-13 09:15:00+05:30,VEDL,VOLTAS,MARUTI,INDIAMART,NTPC
396,0.0875,2020-05-18 09:15:00+05:30,CHOLAFIN,M&MFIN,SRTRANSFIN,IDEA,ZEEL
397,1.32,2020-05-19 09:15:00+05:30,UPL,COROMANDEL,HINDPETRO,BANDHANBNK,IRCTC
398,0.775510204,2020-05-27 09:15:00+05:30,TORNTPHARM,MPHASIS,PIIND,ABFRL,IGL
399,0.689320388,2020-06-03 09:15:00+05:30,INDUSTOWER,IDEA,OFSS,PEL,EXIDEIND
400,0.414634146,2020-06-04 09:15:00+05:30,ABFRL,CHOLAFIN,PEL,MCX,RBLBANK
401,0.5,2020-06-10 09:15:00+05:30,GODREJCP,GAIL,ONGC,PEL,BHEL
402,0.318181818,2020-06-15 09:15:00+05:30,AARTIIND,SRTRANSFIN,NMDC,IDEA,APOLLOTYRE
403,0.45,2020-06-16 09:15:00+05:30,TATAMOTORS,SRTRANSFIN,AXISBANK,INDUSINDBK,RBLBANK
404,0.757575758,2020-06-19 09:15:00+05:30,IDEA,BHEL,ABFRL,HDFC,PIIND
405,0.870967742,2020-06-23 09:15:00+05:30,GLENMARK,IBULHSGFIN,CHOLAFIN,CANFINHOME,MUTHOOTFIN
406,0.144736842,2020-06-29 09:15:00+05:30,IBULHSGFIN,CONCOR,INDUSTOWER,GRANULES,PEL
407,0.426229508,2020-06-30 09:15:00+05:30,IDEA,IBULHSGFIN,BANDHANBNK,DEEPAKNTR,RBLBANK
408,0.513043478,2020-07-02 09:15:00+05:30,AXISBANK,BHARATFORG,BAJFINANCE,IRCTC,CHOLAFIN
409,0.657142857,2020-07-03 09:15:00+05:30,AUBANK,BANDHANBNK,RBLBANK,HINDALCO,IBULHSGFIN
410,0.673076923,2020-07-08 09:15:00+05:30,HAL,ABFRL,ZEEL,BOSCHLTD,BAJFINANCE
411,0.626168224,2020-07-13 09:15:00+05:30,SYNGENE,BIOCON,IDEA,NAM-INDIA,SAIL
412,0.705882353,2020-07-14 09:15:00+05:30,INDIGO,BHEL,METROPOLIS,L&TFH,IBULHSGFIN
413,0.689320388,2020-07-21 09:15:00+05:30,ASTRAL,CANFINHOME,WIPRO,MPHASIS,OFSS
414,0.891304348,2020-07-23 09:15:00+05:30,M&MFIN,LTI,IEX,AXISBANK,JINDALSTEL
415,0.216783217,2020-07-27 09:15:00+05:30,AUBANK,BANDHANBNK,L&TFH,IDFCFIRSTB,JUBLFOOD
416,0.611111111,2020-07-28 09:15:00+05:30,PETRONET,COFORGE,PVR,SUNTV,AXISBANK
417,0.977272727,2020-08-03 09:15:00+05:30,UPL,BANDHANBNK,CIPLA,GODREJPROP,ESCORTS
418,0.438016529,2020-08-04 09:15:00+05:30,AARTIIND,LALPATHLAB,MINDTREE,INFY,INDUSINDBK
419,0.95505618,2020-08-10 09:15:00+05:30,CONCOR,RBLBANK,DEEPAKNTR,BANDHANBNK,MANAPPURAM
420,0.673076923,2020-08-14 09:15:00+05:30,INDHOTEL,INDIGO,BHEL,ASHOKLEY,TATAMOTORS
421,0.673076923,2020-08-17 09:15:00+05:30,HAL,LUPIN,BERGEPAINT,AUROPHARMA,GODREJCP
422,0.657142857,2020-08-21 09:15:00+05:30,PVR,ADANIENT,ZEEL,NATIONALUM,MUTHOOTFIN
423,0.793814433,2020-08-24 09:15:00+05:30,PFC,ABFRL,PNB,NTPC,ASTRAL
424,0.581818182,2020-08-25 09:15:00+05:30,GMRINFRA,DEEPAKNTR,GODREJCP,PAGEIND,NAVINFLUOR
425,0.539823009,2020-08-26 09:15:00+05:30,AARTIIND,GRASIM,CANFINHOME,DEEPAKNTR,HDFCAMC
426,0.626168224,2020-08-27 09:15:00+05:30,JINDALSTEL,HAL,DEEPAKNTR,NMDC,TATAPOWER
427,0.426229508,2020-08-31 09:15:00+05:30,SRTRANSFIN,RBLBANK,FEDERALBNK,INDUSINDBK,CANBK
428,0.094339623,2020-09-07 09:15:00+05:30,TATACONSUM,CADILAHC,NATIONALUM,ESCORTS,TATACHEM
429,0.8125,2020-09-08 09:15:00+05:30,IDEA,NAUKRI,GODREJPROP,PFIZER,STAR
430,0.567567568,2020-09-09 09:15:00+05:30,INDIAMART,ABFRL,DIXON,COROMANDEL,FEDERALBNK
431,0.657142857,2020-09-11 09:15:00+05:30,CUMMINSIND,PVR,AARTIIND,INDUSINDBK,COROMANDEL
432,0.793814433,2020-09-16 09:15:00+05:30,SUNTV,POLYCAB,DEEPAKNTR,APOLLOHOSP,CUMMINSIND
433,0.581818182,2020-09-18 09:15:00+05:30,TRENT,COFORGE,BANDHANBNK,MFSL,MUTHOOTFIN
434,0.270072993,2020-09-21 09:15:00+05:30,IBULHSGFIN,DRREDDY,JINDALSTEL,AUROPHARMA,STAR
435,0.167785235,2020-09-22 09:15:00+05:30,GUJGASLTD,ZEEL,MGL,UPL,MANAPPURAM
436,0.392,2020-09-23 09:15:00+05:30,BHARTIARTL,RBLBANK,INDUSINDBK,ALKEM,APOLLOTYRE
437,0.45,2020-09-24 09:15:00+05:30,SRTRANSFIN,AUBANK,BAJFINANCE,TITAN,NMDC
438,0.183673469,2020-09-25 09:15:00+05:30,IBULHSGFIN,ZEEL,COROMANDEL,MPHASIS,GRANULES
439,0.251798561,2020-09-29 09:15:00+05:30,HDFCAMC,INDUSINDBK,BHEL,PNB,BANDHANBNK
440,0.513043478,2020-09-30 09:15:00+05:30,BPCL,HINDPETRO,IDEA,ONGC,BANKBARODA
441,0.775510204,2020-10-01 09:15:00+05:30,INDHOTEL,PVR,MPHASIS,TITAN,BPCL
442,0.775510204,2020-10-05 09:15:00+05:30,INDUSTOWER,PVR,IDEA,BAJAJFINSV,RECLTD
443,0.45,2020-10-09 09:15:00+05:30,VEDL,INDUSTOWER,HINDALCO,TORNTPHARM,UPL
444,0.328244275,2020-10-12 09:15:00+05:30,VEDL,AUBANK,MOTHERSUMI,JSWSTEEL,RBLBANK
445,0.553571429,2020-10-14 09:15:00+05:30,VEDL,NTPC,LTTS,RAMCOCEM,SHREECEM
446,0.462184874,2020-10-16 09:15:00+05:30,MINDTREE,LTI,MPHASIS,HCLTECH,MGL
447,0.414634146,2020-10-22 09:15:00+05:30,SYNGENE,PIIND,APOLLOTYRE,CONCOR,GLENMARK
448,0.539823009,2020-10-23 09:15:00+05:30,COFORGE,NAVINFLUOR,APLLTD,BHARTIARTL,ICICIPRULI
449,0.611111111,2020-10-26 09:15:00+05:30,NTPC,ASHOKLEY,APLLTD,HEROMOTOCO,JUBLFOOD
450,0.567567568,2020-11-02 09:15:00+05:30,COFORGE,RELIANCE,BAJAJ-AUTO,JUBLFOOD,ASTRAL
451,0.689320388,2020-11-03 09:15:00+05:30,NTPC,STAR,BANKBARODA,RAMCOCEM,UPL
452,0.380952381,2020-11-04 09:15:00+05:30,PVR,TATASTEEL,MUTHOOTFIN,VEDL,SAIL
453,0.757575758,2020-11-18 09:15:00+05:30,SIEMENS,STAR,DLF,WIPRO,MARICO
454,0.689320388,2020-11-20 09:15:00+05:30,ASTRAL,CUB,DLF,ASHOKLEY,JINDALSTEL
455,0.657142857,2020-11-24 09:15:00+05:30,GAIL,ONGC,JUBLFOOD,JINDALSTEL,GMRINFRA
456,0.657142857,2020-11-26 09:15:00+05:30,TRENT,LTI,BALKRISIND,ASIANPAINT,NAVINFLUOR
457,0.775510204,2020-12-08 09:15:00+05:30,SYNGENE,ASTRAL,IRCTC,ABFRL,LUPIN
458,0.705882353,2020-12-09 09:15:00+05:30,CANBK,TRENT,SAIL,COROMANDEL,SRTRANSFIN
459,0.225352113,2020-12-10 09:15:00+05:30,UPL,BHEL,CUMMINSIND,IDFCFIRSTB,TORNTPOWER
460,0.626168224,2020-12-11 09:15:00+05:30,NAUKRI,SRTRANSFIN,DLF,NAVINFLUOR,GODREJPROP
461,0.37007874,2020-12-14 09:15:00+05:30,IDEA,APLLTD,GAIL,NAVINFLUOR,SAIL
